rating,title,text,asin,user_id,timestamp
4.0,Four Stars,I like the texture of this butter but it lacked the mango fragrance.,B071PF2539,AGYSPSS3YHPNZOKMC27JDKG7QLUQ,2018-02-07 00:23:03.005
5.0,Best ever!!,I absolutely love my water pik! The only con is the amount of times I have to refill. Great buy,B09B9NYX77,AGW5DV6DNY552JWD57UIO2PXZU6Q,2022-03-22 02:37:02.632
5.0,GREAT PRODUCT from a newbie!,I have had this product for a month now and am new to epilation.  I love the light!  It really is a must have.  My legs are becoming more used to this process and it is true that it doesn't hurt near as much.  I also ordered Burt's Bees powder to make the hair stand up more prior to epilation.  I usually do it dry unless I happen to be in the shower which I don't think the results are as good.  Then afterwards I use Rosemary tonic water with aloe to reduce the bumps.  My legs are getting more and more smooth.  At first I would notice many bumps and they are becoming less with a much smoother result.  My hair is very curly and therefore coarse.  So happy with the results as shaving grows back by evening time if I shave in the morning.  I still shave if I'm in a hurry but I like the choice!,B00AX3YNPC,AEUJTNGCJOGVIBWI7DQC3JBYSQMA,2015-05-14 16:33:32.000
3.0,good but broke,it works well to clean piercing. The spray makes it fast & easy but mine broke with the bottle still halfway full. I push down to spray and nothing come out.,B00MBYAPD0,AE5EUNLGRXRDAPRQ73JQM4FCIBUA,2022-02-06 01:11:59.292
5.0,Will purchase again and post pics👌,"This hair is amazing ,soft and thick I got 3 bundles only took 2 1/2 with closure.",B01BRBHAYY,AEUZ4K3G3QEXLYNA7HPZZCDZNDOQ,2018-08-02 13:53:10.762
5.0,Fresh smelling and natural!,Economic natural and fresh smelling! Love i!,B01M15U88H,AEHJOB4FXC5IOYO2FCDX57UWFVZQ,2021-11-13 23:09:39.886
5.0,Works Great!,The brushes work great applying charcoal mask and washes out with soap & water.  Great product!,B06XPKP1YZ,AF3ZDWQK544RAJN5NRJ2YCBH2WLQ,2017-04-25 03:19:37.000
4.0,Four Stars,Came fast great product for price,B00KGKQR2Y,AGGTE3Q4JADVCRLWOQL5KK2T6FDQ,2015-03-11 18:11:03.000
1.0,"This purchase was terrible and was not worth the price, really unpleasant smell!","I would not pay $50 for this item, really disappointed!",B002SPZ1GS,AFETAP34OF3BG7CAO7OUWKZOHVVA,2022-08-16 23:59:57.875
5.0,Wonderful,Love it,B08BCCRBTD,AER5NNXOGPABYQHZOGHJU2VGR4JQ,2020-11-25 20:07:40.337
5.0,Will buy again,Love these butterflies 😩 they make my press on nails so cute. It was a little hard in the beginning to put on but once I got the hang of it it’s easy to use. And they stay on the nail.,B088K342JT,AFPE4U7OVJLNUWO7SGU6NCJ52O3Q,2020-07-21 10:28:13.998
2.0,What happened to the original recipe and scent!???,Scent is gone!  Different!!!  Not the original Goat Milk and Chai smell.  Dissappointed.,B072BP8R6H,AGLCKM67LKRYJMC2DBK463UUV7HA,2022-02-15 23:18:05.358
5.0,Best shampoo for fine hair,I have been using this shampoo for two years now and it is the best shampoo I have found for fine hair.,B07MJTPQM7,AFUUYTC5J7JY2WPTH3G5JUZZCRQQ,2021-02-15 16:24:38.317
5.0,Great quality and fit,Great quality and fit,B07W39SF2Z,AEYUU47XNIGWEKAWNIMTANU626AQ,2020-04-11 17:02:16.374
1.0,Waste of money,"This product does not work, if you want to learn to braid hair just watch YouTube",B083511LPW,AEAPXL6UXDJGMRWIPA2OQVMUCTQQ,2020-04-24 04:55:24.704
5.0,razor review,the 1050- 1060- 1090 same razor shave  the same the only difference is the read out on how many shaves you have left.these razor shave very close.,B000PKKAGO,AH23XXBYTCLB2QZPDX36KTI4MHLA,2009-01-26 15:39:41.000
5.0,Lived up to the hype!,"I saw these floating around here and there and thought I'd give them a go. They worked, and my experience was similar to the ones people posted in the photo reviews. Took 3-4 days for my feet to start peeling, and once they did, it took about a week to finish peeling. They left my feet feeling very smooth, will buy again!",B07PPMWDDK,AFCNHGDHVPKX3QKGCHFT3TCVXYCA,2019-05-05 22:59:13.646
4.0,Baby soft feet,So far I enjoyed the product. I used one the other day and my feet are in the “peeling” process right now but they are starting the feel soft where the skin has already peeled! The only thing that could be better is getting the bootie on. I’ve used other brands that fit better on the foot and don’t leak out the tops. But otherwise so far they are wonderful!,B08R5DJGZQ,AHVJWLZWGELFICHKF5DDYEJ4ZRLQ,2021-07-11 17:41:10.597
5.0,Very cute !,I’ve had this for a couple years and it’s still in tact. Hasn’t turned green or anything. I even passed it down to my niece. She loves it.,B00RYGKSPU,AFF6RUYL4PG3HNCEOSIRS7ZSYYIA,2023-04-17 04:02:39.584
5.0,An AMAZING gadget for manicures at home!!,This little drill is INCREDIBLE!!! I use it for my manicures and even reshaping my acrylic nails when I’m in between fills. It also works great to clear cuticles of dead skin. The drill bits are sturdy and powerful. Highly recommend!!,B088NVJSJT,AHDVSLWHSORYGG3S5QZMVDFNOXUQ,2020-07-28 23:16:24.791
1.0,Cakey look,Terrible quality,B007UTZR0M,AHZ5HUC2ESUKRPXF75KJHY7KLAYQ,2015-11-10 02:18:33.000
1.0,Smells like burning wood,"This was a great steamer, however the steam smells like burning wood. After inspecting the machine, I removed the water container and saw that the bottom of the container had brown water leaking from it, as if something was burning and the residue stained the water. There's black specs in the area as well but I don't know where it came from and how to fix it. Very dissappointed :(",B07C2M13JJ,AEW3ZNE4OBARVBSGNH5Q43CNQJVA,2019-10-16 20:05:05.520
4.0,Great for switching colors on your eye-shadow brushes! Cleaning mat makes cleaning brushes a breeze!,I've been wanting a color switch kit for some time now and this kit did not disappoint. I almost got just the tin with the sponge before for the same price but this set also included a brush (great for packing shadow on the lid or running color along the lower lash line) and a brush cleaner mat with it is amazing (you can hold it while swirling wet brushes on it or suction it to the sink while cleaning). I love this set since it is difficult to find the same kind of material inside the tin to do a DIY version. Great set for any makeup lover or guru.,B01MSHC70L,AHXMMGKHAO426AEB6JGHMPVEXZBA,2017-01-02 02:32:04.000
2.0,Dispenser sucks but product is great,The dispenser is horrible! My last order only had 1/4 of the product in it. You need to change the dispenser Aubrey Organics. It’s a shame bc I love the product,B00CQ9W286,AENFWYZPLNCR3ADGWU5WTPRA4INA,2019-04-24 16:39:16.532
3.0,It sheds and itches really bad,This is hair is so soft but it sheds so bad and I don’t know what the hell it’s made out of but it itches so bad. I wouldn’t purchase it every again due to the fact the hair itches as if it’s something crawling in he head. Other then that it wouldn’t be bad hair,B07H557XRD,AFDSMWATMVDTVDTMMJJK5CJRGBEQ,2020-10-12 14:21:34.779
5.0,Love!!!!,Great product!!!!! Love it and is an amazing addition to my skin care routine! I just wish it was cheaper!,B009BB6YPO,AFIILZ2ONVBIYLR65IN4674ZMIEA,2020-02-14 02:23:23.487
5.0,Love this stuff!!,"It's greasy, but in the best way. My Botox doctor told me about it!",B001FYT87G,AFKAPLK6VSTEPMCCAZUGEEP6PFQA,2020-10-22 23:57:28.064
5.0,AWSOME PRODUCT FOR THE MALTESE BREED,"I watch a video about grooming a maltese and they were promoting purepaws. I looked it up online. My first thought was that it was kinda of expensive for a dog shampoo and conditioner. I have 5 month old maltese and matted hair was becoming a huge problem for her and me. I had tried several different dog shampoos and conditioners but to no avail. My little dog hair's was dried and matted even though I brushed her hair every other day.This product here is wonderful. Now brush, combing, and blow drying her hair is a breeze. Even when she jumps in our swimming pool filled harsh chemicals. Three hours later, her hair is still soft and manable. I am not sure if this product will work for every breed but for a pure breed maltese I can guarantee the outcome will be pleasing.",B0035TU8B4,AESYPTBEEC76JEOYLEZYPF6D4W5Q,2011-07-31 17:49:39.000
2.0,This product is ok😊,This product is ok... i've used other products that were less expensive and worked better for me.,B01MAXEUY0,AEAOCVDLIA2Q7UGMVI5VKN3NBJ5A,2017-03-22 17:30:16.000
3.0,Don’t know what to think 🙃,"I don’t know why they sent an eyeshadow palette inside a bag without protection, I really liked this palette and I usually buy makeup in amazon and naver had this problem before and kind looks old so I don’t know what to think , the good thing is that they refound my money back",B07RC4JR6D,AE5OX3Z3DHT5YINEBC7LFQDALZIA,2021-07-21 09:03:47.497
4.0,Ripped,Love these but some have started to rip or come unglued at bottom after wearing only a few times,B085MRK6FQ,AHUO5AANDF5CL2IZL3V2UTVCNYJA,2020-07-21 01:58:31.533
4.0,The only thing that’s good is the base coat,"Not the best, but I did like the base coat",B0791G8SKW,AEU7V4QJPTLZDZI4UCLUJDUH3C2Q,2019-04-10 22:35:44.463
4.0,"Stream spray, not a mist spray",Took off 1 star as the nozzles spray a stream and not a mist.,B00JZRTZVY,AGHXT7K4OSHYN374RLYY4ME7DEXQ,2016-08-24 15:03:29.000
4.0,Easy to Wear and Adjustable,"Enjoy these easy to wear masks.  Adjustable strap for around the ears.  Cotton with a thin layer inside; which makes it breathable, and [I believe] a bit healthier to wear.  Felt a bit tight at first [after washing], but as you wear it - it fits comfortably and allows for talking without falling off your nose.  Colors work for me; I'd buy them again.",B08BS3TC3J,AGBAMFNVWJ7KBE2E6XYWRBCFZRHA,2021-09-17 20:16:56.282
5.0,Work out the knots in your forearms,These little jade stones work very well for working out knots in small areas.  In particular I find most people have lots of trigger points in their forearms.  This works great for self treatment.  I usually use it with a little bit of analgesic lotion. These aren't as rough as more traditional guasha tools. It's hard to induce bruising but works well and is more to Western taste in that regard.,B00OIQ4OFO,AENGJ4VROQXKWVQWZJKFJA7L7NKA,2016-02-04 02:19:57.000
1.0,Kidz Toy,This is a kidz toy don’t bother,B087BC7GPT,AFBA6YGSPFXDY4EWI425J7ZL5JJQ,2020-11-04 19:30:12.912
5.0,BIG copper penny,Big copper penny came with a bit of a history lesson.  Thankyou,B00ZO5YUQQ,AFJH5L4E4JGTARIUEJON4SDJYHDA,2019-12-20 16:44:07.802
5.0,Five Stars,Worked as expected.,B00UH9BUWQ,AGIOJDKON4LIUPCBIZ25XH5GK7UA,2017-02-23 13:07:46.000
5.0,Great toothbrush for the money,"Great toothbrush for the money - I've been using mine for 2 years, and have no complaints.  The internal battery recharges to it's original strength.  I really like the 2 minute timer.  I recommend this brush over the really expensive options on the market.  It does a great job cleaning.",B000GBICYE,AHHZA3OMTXRYOM7KKKDLGIWETC5A,2010-04-25 15:42:17.000
1.0,Very uncomfortable.,If you don't know what you're doing they're kind of difficult to use but  It's very very uncomfortable,B091MG27GL,AEUFWGSEJZMRCVCXDFCGC5LUBZDA,2022-02-08 22:48:13.536
5.0,LOVE this! Works amazingly,LOVE this ! Works amazingly.,B01I29HKJY,AHDB4R3AVCOIUXFY2ZPBZCXQ5MDQ,2018-02-13 01:31:40.529
5.0,Good buy!,Love it. Holds on to even the finest hair and its cute. Looking forward to more designs.,B006MRD8XG,AF6V4ASE2WCV2QRQZSIQUCUSQ4YA,2021-04-06 18:22:02.319
5.0,Five Stars,Love this product . Gets my brushes clean and make up free,B01J5ONDPK,AECBU5R2UFHUXQQTWCYMOCA2PF4Q,2017-02-23 21:37:36.000
5.0,Five Stars,smells good,B00UB7D60I,AEH2VPTDF4QJDD3CLRFDCRCFBIGQ,2016-08-05 02:47:38.000
5.0,It is a very high quality wigs!.,"[[VIDEOID:7828fa4d6291316dd9924353e9d018a2]] I love the color, the texture, it feels very soft and natural. The hair doesn't fall easily as in other wigs I've tried. The waves are very cute. And it is very long, so you can leave it like that or just give it a trim on the desire length.<br /><br />I also tried the red one, and I'm very happy with both of them. They look very natural and pretty.<br />To be honest there is nothing I don't like about them.",B08BXLF7QX,AFT6DKXIDYZZWXTWLSGOVK2MGYBQ,2020-08-31 02:33:17.220
1.0,Sprayer does not work,Unable to use a 20$can of hairspray,B07SS55LVW,AEHLASTFTFDYEY245OXH2ICGNJNA,2022-02-16 16:15:23.514
5.0,Fun hand sanitiser holder,Great item and kids are interested in using the hand sanitiser with the fun design,B08HXQD8HC,AGSCAJ6KKLXSBB2RXUQGE5RD4CHQ,2021-01-13 19:18:37.803
1.0,Difficult to use,"Small, but returned because was difficult to open and close.",B08NX9PPDQ,AEYMESTYE5PMFH25UWX7FERHNB2A,2021-03-19 19:30:56.647
5.0,Self stick feature works great even on long hair!,Great value and works great on my long hair. A few times I grabbed bigger chunks of hair so it’s nice that the set comes with the clips. Holds well and doesn’t get knotted into my hair. Really like the set for adding volume!,B07TTHHGGN,AHXIAHMNE6W5XHR3V5NXNLVKLCRA,2019-12-13 07:58:14.765
5.0,Five Stars,Nice.,B009W94I3A,AGUB7GNUNYF6YCBMPODDQSH7FPQA,2014-09-20 19:00:29.000
5.0,Great Value,We used these for my daughters 3rd birthday. The headband is pretty sturdy and the ears were able to hold their own for a while. Overall I thought it was great value for the price.,B07FSCR54M,AHLQHRTWIJG6LMXRBSB7S5AC75YQ,2020-06-29 16:45:28.286
5.0,Great quality nail file,"Thick nail files. Very high end quality. Got plenty for the price. Work as expected, even better.",B08C72C56Z,AE3LUVAAITFJIUTWBMRPHDQOCOFQ,2020-09-20 02:35:15.889
5.0,Actually bought for my buns to chew!,"I was hesitant to leave a review because I bought these for my rabbits to chew! Well..they are in heaven. They are all natural no dyes and not bleached so if it’s safe for my rabbits then it’s definitely safe for human skin! Fast shipping, great quality.",B085RB4K7T,AH3T4JIEQIRU5HPMK3OAKTBABG7Q,2021-02-03 22:19:23.674
5.0,Five Stars,love love this scent a little goes a long way,B005LAWYY4,AEJQ4CCBLR2LIEB7Q275W64DBO2Q,2015-02-14 00:58:07.000
5.0,Great polish!,"Needs multiple even coats and mistakes in your nail show easily, but when applied well it looks amazing",B0895JFBP3,AFURWLIIXNPEL7KRDCG3ZVSPTQHQ,2021-06-30 22:48:17.864
5.0,I didn’t expect to like them so much,I was making promotional gift packs that included these lotions. I didn’t expect to like them so much. They’re perfect to carry on your bag as they are the size of a ketchup pack. I like the quality of the lotion. It moisturizes without being greasy.,B00HK1EHX8,AFYOZITFLOUIRYLU42EOEOJWXYWQ,2018-04-27 14:15:25.951
5.0,Great on hair,This is one of the best products for hair!,B00ZQ2ZF3E,AGHRTM5HVBZSM4XCXTBZBTKCCOBQ,2019-08-22 03:06:08.863
4.0,Norelco,"I find the product performs well and holds a charge well into 4 days.  It does take a break-in period for your face and the razor.  You have to stick with it through an ""uncomfortable"" period.  Overall a very good product.",B000068PBM,AHMLFIYQNMHISZRQPGXRBRUDGK4Q,2006-03-02 20:31:00.000
5.0,So cute!,🤩 these lashes are amazing! I like to wear lashes everyday and just adding some lashes changes your whole face. They’re light weight and easy to put on(coming from someone who struggles to put lashes on). I also didn’t expect so many pairs of lashes but these will definitely last me a while 😁 also the different styles really is nice eso when you want to switch things up a little. Definitely buying these again 😋,B0BHYX76VJ,AEJTFFD2TVBRMV5RV3KGNLSKYLDQ,2022-11-03 04:16:11.339
